WKT	
"MULTILINESTRING ((73.0326726 5.6650992,73.0328533 5.6644442,73.0318594 5.6645598,73.031085 5.6646754,73.0300653 5.6646625,73.0293038 5.6650864,73.0286972 5.6658955,73.0282174 5.6669504,73.0280167 5.6669572,73.0275091 5.6668827,73.0275027 5.6669197,73.0279724 5.666991,73.0278622 5.6684464,73.027853 5.6685667,73.0278503 5.6686027,73.0278476 5.6686386,73.0275834 5.6691351,73.0269788 5.6691351,73.0269318 5.6686795,73.0270962 5.6685919,73.0272019 5.6674119,73.0271255 5.6674002,73.0270257 5.6685802,73.0268731 5.6686503,73.0269377 5.6691936,73.0276949 5.6691877,73.0279126 5.6700222,73.0283054 5.6708642,73.0288081 5.6715712,73.0293641 5.6718763,73.0299945 5.6721183,73.0303132 5.6720344,73.0305562 5.6715666,73.0306338 5.6714173,73.0310913 5.671026,73.0319584 5.6706495,73.0323417 5.6681305,73.0324273 5.6666276,73.0326726 5.6650992))"
"MULTILINESTRING ((72.9121278 5.1326015,72.912046 5.1325387,72.9119991 5.1324733,72.9119642 5.1323471,72.9119635 5.1322769,72.9119776 5.1322255,72.9120259 5.1321407,72.9120561 5.1321,72.9121238 5.1320819,72.9121557 5.1320642,72.9121741 5.1320378,72.9121795 5.1320085,72.9121734 5.1319604,72.9121245 5.1319136,72.9120225 5.1318729,72.9119273 5.1318669,72.9118241 5.1319303,72.9117778 5.1319804,72.9117027 5.132126,72.9116665 5.1324145,72.9116008 5.1324947,72.9115587 5.1325104,72.9115042 5.1325307,72.9110308 5.1325534,72.9107619 5.1325231,72.9104863 5.132492,72.9099177 5.1325975,72.9095395 5.1327418,72.908704 5.1331251,72.9077142 5.1334056,72.907429 5.1335393,72.9074074 5.1335494,72.9064657 5.1339907,72.9063758 5.1341576,72.9063664 5.1342097,72.9063986 5.1342718,72.9064456 5.1343072,72.906518 5.1343179,72.9067808 5.1342551,72.9068921 5.1342471,72.9070853 5.1342805,72.9072824 5.134366,72.9074228 5.1344391,72.9074487 5.1344515,72.9076365 5.1345931,72.9077987 5.1347734,72.9078779 5.1348362,72.9080187 5.1349003,72.9081662 5.134927,72.9092699 5.134911,72.9095489 5.1349364,72.9097205 5.1349858,72.9098493 5.1350032,72.9099458 5.1349938,72.9104367 5.1349243,72.9112346 5.1349284,72.9114412 5.1349203,72.9116417 5.1349137,72.9118978 5.1348495,72.9124685 5.1346959,72.9130438 5.1343219,72.9131645 5.134155,72.9131927 5.1340241,72.9131645 5.1337502,72.9131122 5.1334497,72.91297 5.1332133,72.9127273 5.1330049,72.9121278 5.1326015))"
"MULTILINESTRING ((73.5008392 5.2825647,73.5005764 5.2825273,73.5001258 5.2825914,73.4999112 5.2829279,73.4997234 5.2836277,73.4997395 5.2838841,73.4996698 5.2855881,73.4997395 5.2861703,73.5001579 5.2865122,73.5008124 5.286838,73.501778 5.2872012,73.5026953 5.287292,73.5035107 5.2870517,73.504546 5.2863038,73.5050824 5.2852059,73.5050905 5.2848293,73.5050449 5.2843833,73.5049313 5.2841278,73.5049277 5.284123,73.5049225 5.2841158,73.5047324 5.2838839,73.5043086 5.2834699,73.5041491 5.2831096,73.503618 5.2828211,73.5024539 5.2828264,73.5008392 5.2825647))"
"MULTILINESTRING ((73.0467009 5.5470916,73.0458212 5.5469848,73.0451116 5.5472631,73.0444908 5.547444,73.0427956 5.5476576,73.0422802 5.5480268,73.0420222 5.5482837,73.0404775 5.5487938,73.0399617 5.5491792,73.0399096 5.5494516,73.0399418 5.549804,73.0400812 5.5502845,73.0407287 5.5505984,73.041594 5.5509893,73.0420128 5.5511181,73.043297 5.5516377,73.0440295 5.5517902,73.044582 5.5518996,73.046422 5.5517795,73.0470657 5.5514591,73.0474129 5.5512651,73.0478704 5.5508398,73.0480635 5.5502311,73.0480099 5.5499535,73.0481386 5.5493875,73.0479777 5.5480313,73.0477309 5.547711,73.0473554 5.5478711,73.0467009 5.5470916))"
"MULTILINESTRING ((72.9041684 6.5379328,72.9040235 6.5376183,72.9038572 6.5374424,72.9035783 6.5374744,72.9028057 6.5377854,72.902245 6.5381798,72.9017412 6.5388461,72.9011151 6.5392357,72.9000745 6.5394952,72.8994533 6.5393993,72.8988423 6.5395708,72.8973021 6.5399237,72.8964056 6.53978,72.8952702 6.5394711,72.8941672 6.5387868,72.892734 6.5384073,72.8917423 6.5382667,72.8907758 6.5381688,72.8900238 6.5380051,72.8894538 6.5377889,72.8891536 6.5374719,72.8884962 6.5379436,72.8877079 6.5383299,72.8869271 6.5385971,72.8864627 6.538973,72.8864044 6.5390201,72.8860932 6.5398727,72.8861171 6.5403577,72.885865 6.5407759,72.8859481 6.5411674,72.8862324 6.5411089,72.8866953 6.5407324,72.8874367 6.5403257,72.8893036 6.5400059,72.8913635 6.5397821,72.8929507 6.5400084,72.8939813 6.5401125,72.8949147 6.5404536,72.8961271 6.5409759,72.8975803 6.5418314,72.8980261 6.5421591,72.899099 6.5434808,72.8993565 6.5440244,72.8994423 6.5445147,72.8993243 6.5447492,72.8995193 6.5447194,72.899796 6.5446449,72.9001456 6.5444184,72.9004508 6.5441486,72.9007701 6.5439895,72.9012137 6.5438241,72.9018958 6.5437851,72.9024663 6.5439128,72.903312 6.5445722,72.9036221 6.5449728,72.9039162 6.5450636,72.9041308 6.5449144,72.904465 6.5442933,72.904633 6.5440056,72.9047442 6.5434284,72.9049299 6.53993,72.9046755 6.5391561,72.9045492 6.5388708,72.9041684 6.5379328))"
"MULTILINESTRING ((72.6955891 6.3953236,72.6953423 6.3954836,72.6950687 6.3954302,72.6944411 6.3952596,72.6936847 6.3947958,72.6932448 6.3948598,72.6930946 6.3951903,72.6931912 6.3956062,72.6933789 6.396038,72.6935739 6.3965463,72.6941246 6.3979092,72.6943016 6.3982823,72.6944499 6.3983703,72.6945166 6.3983681,72.6945519 6.3982566,72.6945005 6.3979369,72.6945698 6.3973814,72.6948166 6.3969549,72.6948863 6.3966937,72.695176 6.3964271,72.6952565 6.3961553,72.6953798 6.3960326,72.6955622 6.3958621,72.6960397 6.3956755,72.6962382 6.3956648,72.6964474 6.3957501,72.6967907 6.3958194,72.6971769 6.3957288,72.6972306 6.3956488,72.6973325 6.395297,72.6971716 6.3951343,72.696737 6.395153,72.6965761 6.3953449,72.6963039 6.3953375,72.6960558 6.3953396,72.6957768 6.3952756,72.6955891 6.3953236))"
"MULTILINESTRING ((73.1552895 5.2170773,73.1554686 5.2168549,73.1554893 5.2167848,73.15549 5.2166452,73.1554605 5.2165157,73.1554384 5.2164476,73.1554136 5.2164115,73.1552949 5.2162816,73.1552842 5.2162746,73.1552721 5.2162693,73.1546652 5.2160429,73.1543239 5.2160963,73.1542421 5.216111,73.1541362 5.2161117,73.1540577 5.2160957,73.153988 5.2161117,73.1539377 5.2161284,73.1538405 5.2161818,73.1537372 5.2162913,73.1536862 5.2163421,73.1536333 5.2163681,73.1535251 5.2163946,73.1535146 5.2164006,73.1535014 5.2164082,73.1534733 5.2164142,73.1534381 5.2164135,73.1533657 5.2164135,73.1532598 5.2164022,73.1531323 5.2164182,73.1529976 5.2164536,73.152958 5.216481,73.1529017 5.2165658,73.1528474 5.2166212,73.1524886 5.2167908,73.1522016 5.2169083,73.1521212 5.2169324,73.1520018 5.2169391,73.1518225 5.2172654,73.1516371 5.2175068,73.1516514 5.2176828,73.1529573 5.2181769,73.153756 5.2179287,73.1540014 5.2178372,73.1541114 5.2178292,73.1541633 5.2178259,73.1542669 5.2178118,73.1544185 5.2177344,73.1545338 5.2176402,73.1545874 5.2175755,73.1546317 5.2175147,73.1546588 5.2174814,73.1546687 5.2174708,73.1546762 5.2174601,73.1546894 5.2174439,73.1547839 5.2173791,73.1548396 5.2173678,73.1549013 5.2173671,73.1549811 5.2173785,73.1550461 5.2173771,73.1551024 5.2173564,73.1551668 5.2172943,73.1552895 5.2170773))"
"MULTILINESTRING ((73.2096377 5.9890301,73.2096574 5.9894127,73.2094176 5.9899262,73.2093922 5.9903971,73.2094874 5.9915312,73.2096395 5.9922994,73.2099602 5.9930375,73.2100955 5.9934234,73.2104283 5.9939359,73.2107475 5.9944148,73.2109992 5.9948122,73.2112843 5.9951367,73.2115071 5.995402,73.2119078 5.9957502,73.2124262 5.9961311,73.2128295 5.9964725,73.2133517 5.9967978,73.2138804 5.9971123,73.2145878 5.9974,73.2158818 5.9976795,73.2166625 5.9976742,73.2174693 5.9974103,73.2186296 5.9970227,73.219052 5.9967819,73.220339 5.9962123,73.2215789 5.9955957,73.2224055 5.995032,73.2231257 5.9943377,73.2236716 5.9937014,73.2238872 5.9932458,73.2239883 5.992867,73.2239207 5.9926761,73.2237938 5.9927445,73.2236602 5.9928934,73.223494 5.9934192,73.2230539 5.9939679,73.2226811 5.9943556,73.2222848 5.9947433,73.2212519 5.9954908,73.2200977 5.9960907,73.2198135 5.9961818,73.2188446 5.9964925,73.2182524 5.9965657,73.2174639 5.9966584,73.216256 5.9967893,73.2154813 5.996669,73.2146713 5.996372,73.2140196 5.9959788,73.2134102 5.9956003,73.2116993 5.9932197,73.2112475 5.9925968,73.2110198 5.9922051,73.2106454 5.9913957,73.2104662 5.9910265,73.2102631 5.9904446,73.2101282 5.989932,73.210145 5.9892717,73.2098289 5.9887351,73.2096377 5.9890301))"
"MULTILINESTRING ((73.0425793 5.4748556,73.0415046 5.4746788,73.0404033 5.4746761,73.0394978 5.4748643,73.0361895 5.475604,73.0351526 5.4758358,73.0343335 5.4761185,73.0332834 5.4762858,73.0324183 5.476423,73.0313086 5.4766658,73.0306621 5.4768626,73.0301861 5.4770765,73.0298739 5.4773491,73.0297286 5.4775922,73.0296305 5.4779934,73.0296239 5.4783879,73.029742 5.4785936,73.0299789 5.4787781,73.0305968 5.4789831,73.0311099 5.4790531,73.031322 5.4790488,73.0326303 5.4790225,73.0349691 5.47895,73.0359705 5.4788383,73.0369733 5.4785849,73.0378064 5.4784288,73.0387589 5.4782503,73.0397868 5.4779126,73.039897 5.4783586,73.0400635 5.4783117,73.03993 5.477774,73.0415763 5.4772905,73.0417167 5.4778253,73.0418998 5.4777798,73.0418082 5.4774364,73.0424004 5.4772541,73.042634 5.4773103,73.0427468 5.4772617,73.0428461 5.4771022,73.0428969 5.4768661,73.0430938 5.4767461,73.0433579 5.4763618,73.0435662 5.4762133,73.043584 5.4761725,73.0436152 5.4761007,73.0435583 5.4758899,73.0435498 5.4758586,73.0431513 5.4752244,73.0425793 5.4748556))"
"MULTILINESTRING ((73.3693603 5.4517644,73.3694345 5.4559627,73.3681529 5.4560238,73.3682743 5.4582106,73.3683913 5.4594012,73.3686487 5.4597983,73.3690043 5.46016,73.3693761 5.460473,73.3695236 5.4610252,73.3694878 5.4617752,73.3695889 5.4621937,73.3697526 5.4632504,73.3697783 5.4638151,73.3701926 5.4645486,73.3705016 5.4645114,73.3708325 5.4652461,73.3710683 5.465604,73.3713054 5.4659921,73.3714748 5.4663155,73.3718061 5.4667185,73.3720124 5.466868,73.3722011 5.4668713,73.3722778 5.4668699,73.3724083 5.46673,73.3723783 5.466414,73.3723691 5.4657821,73.3722108 5.4650502,73.3720378 5.4641593,73.371548 5.4625814,73.3712596 5.4609849,73.3710905 5.4595834,73.3710434 5.4582061,73.3710653 5.4567358,73.3711198 5.4554597,73.3712905 5.4547989,73.371331 5.4545105,73.3711387 5.4540826,73.3710465 5.4539375,73.3709801 5.4534967,73.3710015 5.4532904,73.3709425 5.4517301,73.3704645 5.4508444,73.3698164 5.4508592,73.3693603 5.4517644))"
"MULTILINESTRING ((73.2079795 5.8614181,73.2071734 5.8617401,73.2064175 5.8623115,73.2063407 5.8636183,73.2068108 5.8643097,73.2076078 5.865108,73.2081598 5.8648876,73.2085668 5.8646126,73.208931 5.864355,73.2088611 5.8638921,73.2086424 5.8630926,73.2087882 5.8617672,73.2079795 5.8614181))"
"MULTILINESTRING ((73.2767092 5.7840786,73.2763785 5.78394,73.2759387 5.7838866,73.2754559 5.7838973,73.2752413 5.7841428,73.2748658 5.7846765,73.2745546 5.7850501,73.2745117 5.7855411,73.2742757 5.7860855,73.2740075 5.786363,73.273986 5.7866192,73.2740504 5.7868967,73.2741577 5.7871956,73.2741469 5.7876439,73.2740182 5.7879214,73.2740289 5.7881242,73.274265 5.7882416,73.2744795 5.7881883,73.2750589 5.7879961,73.2754988 5.7876332,73.2760245 5.7872489,73.2764858 5.7869714,73.2777196 5.7863737,73.277784 5.7862349,73.277784 5.7860534,73.2777518 5.7857973,73.277784 5.7854877,73.2777626 5.7853383,73.2777349 5.7852419,73.2776073 5.7847261,73.2767092 5.7840786))"
